source_id,address,price,beds,type,status,url
"gn8YEG7q1ET","266 Cherry Valley Ave Unit B1, Garden City, NY 11530","299000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/266-cherry-valley-ave-unit-b1-garden-city-ny-11530/gn8YEG7q1ET"
"6gHBSJGl6Bl","84 Fernwood Ter, Garden City, NY 11530","1599000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/84-fernwood-ter-garden-city-ny-11530/6gHBSJGl6Bl"
"fFVUgaX03q0","105 Stewart Ave, Garden City, NY 11530","1699000","4","Single Family Residence","Active","https://onekeymls.com/home-details/105-stewart-ave-garden-city-ny-11530/fFVUgaX03q0"
"715tJfjy3uu","127 2nd St Unit F1, Garden City, NY 11530","499000","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/127-2nd-st-unit-f1-garden-city-ny-11530/715tJfjy3uu"
"4Loat7Qhort","146 Lincoln St, Garden City, NY 11530","995000","2","Single Family Residence","Pending","https://onekeymls.com/home-details/146-lincoln-st-garden-city-ny-11530/4Loat7Qhort"
"3zaKVqaxAt6","111 Cherry Valley Ave Unit 408W, Garden City, NY 11530","775000","1","Condominium","Active","https://onekeymls.com/home-details/111-cherry-valley-ave-unit-408w-garden-city-ny-11530/3zaKVqaxAt6"
"5jwvS67CzW3","248 Kensington Rd S, Garden City, NY 11530","795000","3","Single Family Residence","Active","https://onekeymls.com/home-details/248-kensington-rd-s-garden-city-ny-11530/5jwvS67CzW3"
"l6XuV4Xehse","17 Maxwell Rd, Garden City, NY 11530","1699000","5","Single Family Residence","Active","https://onekeymls.com/home-details/17-maxwell-rd-garden-city-ny-11530/l6XuV4Xehse"
"SP5ca2eHZX","16 Elton Rd, Stewart Manor, NY 11530","999999","4","Single Family Residence","Active","https://onekeymls.com/home-details/16-elton-rd-stewart-manor-ny-11530/SP5ca2eHZX"
"eyU8xC7tRzG","25810 87th Rd, Floral Park, NY 11001","1059999","4","Single Family Residence","Active","https://onekeymls.com/home-details/25810-87th-rd-floral-park-ny-11001/eyU8xC7tRzG"
"kv0ZlTXvAxn","335 Roquette Ave, Floral Park, NY 11001","850000","4","Single Family Residence","Active","https://onekeymls.com/home-details/335-roquette-ave-floral-park-ny-11001/kv0ZlTXvAxn"
"8mGm7ZeTtsa","5 Elm Ave, Floral Park, NY 11001","1450000","4","Single Family Residence","Active","https://onekeymls.com/home-details/5-elm-ave-floral-park-ny-11001/8mGm7ZeTtsa"
"73ziv3Ys9kN","478 Carnation Ave, Floral Park, NY 11001","1250000","4","Single Family Residence","Active","https://onekeymls.com/home-details/478-carnation-ave-floral-park-ny-11001/73ziv3Ys9kN"
"etREpur5exS","185 Crocus Ave, Floral Park, NY 11001","939000","3","Single Family Residence","Active","https://onekeymls.com/home-details/185-crocus-ave-floral-park-ny-11001/etREpur5exS"
"ivm3LykDW3p","9431 239th St, Floral Park, NY 11001","949000","3","Single Family Residence","Active","https://onekeymls.com/home-details/9431-239th-st-floral-park-ny-11001/ivm3LykDW3p"
"jDiJXnEmc8J","946 Cherry Lane, Garden City Park, NY 11001","2288000","5","Single Family Residence","Active","https://onekeymls.com/home-details/946-cherry-lane-garden-city-park-ny-11001/jDiJXnEmc8J"
"qJTdheAGk1","262 Floral Blvd, Floral Park, NY 11001","839000","3","Single Family Residence","Active","https://onekeymls.com/home-details/262-floral-blvd-floral-park-ny-11001/qJTdheAGk1"
"2flVZkv3rnn","9451 226th St, Floral Park, NY 11001","825000","3","Single Family Residence","Active","https://onekeymls.com/home-details/9451-226th-st-floral-park-ny-11001/2flVZkv3rnn"
"3bT1AilH3Dx","8 Orchid St, Floral Park, NY 11001","998000","3","Single Family Residence","Active","https://onekeymls.com/home-details/8-orchid-st-floral-park-ny-11001/3bT1AilH3Dx"
"4xzDbakdDP9","9445 243rd St, Floral Park, NY 11001","849000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/9445-243rd-st-floral-park-ny-11001/4xzDbakdDP9"
"asM0MpKEWfT","214 Lowell Ave, Floral Park, NY 11001","950000","5","Single Family Residence","Active","https://onekeymls.com/home-details/214-lowell-ave-floral-park-ny-11001/asM0MpKEWfT"
"4qZMcmzImE8","78 Ontario Rd, Floral Park, NY 11001","1495000","4","Single Family Residence","Active","https://onekeymls.com/home-details/78-ontario-rd-floral-park-ny-11001/4qZMcmzImE8"
"9ORhfvtJG6D","89 Beverly Ave, Floral Park, NY 11001","948000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/89-beverly-ave-floral-park-ny-11001/9ORhfvtJG6D"
"1Wjt336N71o","10 Hazel Pl, Floral Park, NY 11001","1649000","4","Single Family Residence","Active","https://onekeymls.com/home-details/10-hazel-pl-floral-park-ny-11001/1Wjt336N71o"
"9J8JnWpWqkt","91 Tulip Ave Unit C1, Floral Park, NY 11001","399990","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/91-tulip-ave-unit-c1-floral-park-ny-11001/9J8JnWpWqkt"
"k0eRGTN5Vrl","276 85th Ave, Floral Park, NY 11001","999000","4","Single Family Residence","Active","https://onekeymls.com/home-details/276-85th-ave-floral-park-ny-11001/k0eRGTN5Vrl"
"gwvGdrh15ae","169 Landau Ave, Floral Park, NY 11001","995000","3","Single Family Residence","Active","https://onekeymls.com/home-details/169-landau-ave-floral-park-ny-11001/gwvGdrh15ae"
"l9nI6RVx3HW","78 Mckee St, Floral Park, NY 11001","629000","2","Single Family Residence","Pending","https://onekeymls.com/home-details/78-mckee-st-floral-park-ny-11001/l9nI6RVx3HW"
"eeymob8j5ck","187 Raff Avenue, Floral Park, NY 11001","699999","4","Single Family Residence","Pending","https://onekeymls.com/home-details/187-raff-avenue-floral-park-ny-11001/eeymob8j5ck"
"dHCdoMHJDjH","67 Iris Ave, Floral Park, NY 11001","918000","3","Single Family Residence","Active","https://onekeymls.com/home-details/67-iris-ave-floral-park-ny-11001/dHCdoMHJDjH"
"kDycKYPNn1T","67 Cedar Pl, Floral Park, NY 11001","888888","4","Single Family Residence","Active","https://onekeymls.com/home-details/67-cedar-pl-floral-park-ny-11001/kDycKYPNn1T"
"UssaFnMZzV","37 Magnolia Ave, Floral Park, NY 11001","798000","4","Single Family Residence","Active","https://onekeymls.com/home-details/37-magnolia-ave-floral-park-ny-11001/UssaFnMZzV"
"9YAhqN2KAxb","100 Memphis Ave, Floral Park, NY 11001","839900","3","Single Family Residence","Active","https://onekeymls.com/home-details/100-memphis-ave-floral-park-ny-11001/9YAhqN2KAxb"
"di7TiLKuy55","179 Locust St, Floral Park, NY 11001","1095000","3","Single Family Residence","Active","https://onekeymls.com/home-details/179-locust-st-floral-park-ny-11001/di7TiLKuy55"
"20wRLYIUqxo","459 Roquette Ave, Floral Park, NY 11001","699999","4","Single Family Residence","Active","https://onekeymls.com/home-details/459-roquette-ave-floral-park-ny-11001/20wRLYIUqxo"
"ltaH8gLBRUa","141 Emerson Ave, Floral Park, NY 11001","1399000","4","Single Family Residence","Active","https://onekeymls.com/home-details/141-emerson-ave-floral-park-ny-11001/ltaH8gLBRUa"
"eDM7BvUmVby","143 Emerson Ave, Floral Park, NY 11001","1399000","4","Single Family Residence","Active","https://onekeymls.com/home-details/143-emerson-ave-floral-park-ny-11001/eDM7BvUmVby"
"isFwNTWytLS","8780 Little Neck Pkwy, Floral Park, NY 11001","825000","3","Single Family Residence","Active","https://onekeymls.com/home-details/8780-little-neck-pkwy-floral-park-ny-11001/isFwNTWytLS"
"86z2VSGB54","26209 E Williston Ave, Floral Park, NY 11001","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/26209-e-williston-ave-floral-park-ny-11001/86z2VSGB54"
"gajEXaB6Qlu","179 Sterling Rd, Elmont, NY 11003","949999","4","Single Family Residence","Active","https://onekeymls.com/home-details/179-sterling-rd-elmont-ny-11003/gajEXaB6Qlu"
"g8bv4pxilBH","156 Meacham Ave, Elmont, NY 11003","659000","5","Single Family Residence","Pending","https://onekeymls.com/home-details/156-meacham-ave-elmont-ny-11003/g8bv4pxilBH"
"aBO4O15rhaN","115 Marguerite Ave, Elmont, NY 11003","1569000","5","Single Family Residence","Active","https://onekeymls.com/home-details/115-marguerite-ave-elmont-ny-11003/aBO4O15rhaN"
"aHjuyI1BZ5o","1 Melrose St, Elmont, NY 11003","799000","3","Single Family Residence","Active","https://onekeymls.com/home-details/1-melrose-st-elmont-ny-11003/aHjuyI1BZ5o"
"5di37d5THwg","82 Cerenzia Blvd, Elmont, NY 11003","849000","3","Single Family Residence","Active","https://onekeymls.com/home-details/82-cerenzia-blvd-elmont-ny-11003/5di37d5THwg"
"34QR0hqY3ip","84 Holland Ave, Elmont, NY 11003","987000","5","Single Family Residence","Active","https://onekeymls.com/home-details/84-holland-ave-elmont-ny-11003/34QR0hqY3ip"
"h4tDnrZzFnD","63 Ruby St, Elmont, NY 11003","759999","3","Single Family Residence","Active","https://onekeymls.com/home-details/63-ruby-st-elmont-ny-11003/h4tDnrZzFnD"
"c13nsYDCYgW","64 Landau Ave, Elmont, NY 11003","1599000","5","Single Family Residence","Active","https://onekeymls.com/home-details/64-landau-ave-elmont-ny-11003/c13nsYDCYgW"
"iA1VJeKXJTa","15 Belmont Blvd, Elmont, NY 11003","860000","4","Single Family Residence","Active","https://onekeymls.com/home-details/15-belmont-blvd-elmont-ny-11003/iA1VJeKXJTa"
"j2ub8ydGts1","1267 Nelson St, Elmont, NY 11003","699000","3","Single Family Residence","Active","https://onekeymls.com/home-details/1267-nelson-st-elmont-ny-11003/j2ub8ydGts1"
"1D8zt7H2IYj","447 Keller Ave, Elmont, NY 11003","1499999","5","Single Family Residence","Active","https://onekeymls.com/home-details/447-keller-ave-elmont-ny-11003/1D8zt7H2IYj"
"gPd7oFQd4bZ","23 Doherty Ave, Elmont, NY 11003","1588000","7","Duplex","Active","https://onekeymls.com/home-details/23-doherty-ave-elmont-ny-11003/gPd7oFQd4bZ"
"kijYIFNjXbo","1360 News Ave, Elmont, NY 11003","549990","2","Single Family Residence","Active","https://onekeymls.com/home-details/1360-news-ave-elmont-ny-11003/kijYIFNjXbo"
"hZFjpES6sMq","2088 Renfrew Ave, Elmont, NY 11003","850000","3","Single Family Residence","Active","https://onekeymls.com/home-details/2088-renfrew-ave-elmont-ny-11003/hZFjpES6sMq"
"1NFPrtmyOdu","13 Crystal St, Elmont, NY 11003","749999","4","Single Family Residence","Active","https://onekeymls.com/home-details/13-crystal-st-elmont-ny-11003/1NFPrtmyOdu"
"fLMY4hTshAc","1977 Jackson Ave, Elmont, NY 11003","849000","5","Single Family Residence","Active","https://onekeymls.com/home-details/1977-jackson-ave-elmont-ny-11003/fLMY4hTshAc"
"cYJxRTJBkMK","1442 Woolworth St, Elmont, NY 11003","629980","2","Single Family Residence","Active","https://onekeymls.com/home-details/1442-woolworth-st-elmont-ny-11003/cYJxRTJBkMK"
"beIYJn9tkRJ","1430 Omega St, Elmont, NY 11003","999000","5","Single Family Residence","Pending","https://onekeymls.com/home-details/1430-omega-st-elmont-ny-11003/beIYJn9tkRJ"
"3iDJtddWqmQ","1301 Times Ave, Elmont, NY 11003","799000","4","Single Family Residence","Active","https://onekeymls.com/home-details/1301-times-ave-elmont-ny-11003/3iDJtddWqmQ"
"cMXwcLJ6nsI","46 Hathaway Ave, Elmont, NY 11003","715000","3","Single Family Residence","Active","https://onekeymls.com/home-details/46-hathaway-ave-elmont-ny-11003/cMXwcLJ6nsI"
"OzoFUwXVAj","103 Meacham Ave, Elmont, NY 11003","549000","1","Single Family Residence","Active","https://onekeymls.com/home-details/103-meacham-ave-elmont-ny-11003/OzoFUwXVAj"
"9dcgB1StLIl","702 Diellen Ln, Elmont, NY 11003","749999","3","Single Family Residence","Active","https://onekeymls.com/home-details/702-diellen-ln-elmont-ny-11003/9dcgB1StLIl"
"H7E1WAeXeG","124 Meacham Ave, Elmont, NY 11003","969000","2","Quadruplex","Pending","https://onekeymls.com/home-details/124-meacham-ave-elmont-ny-11003/H7E1WAeXeG"
"9rVIw0V4jVe","642 Lenore Ln, Elmont, NY 11003","1588000","4","Single Family Residence","Active","https://onekeymls.com/home-details/642-lenore-ln-elmont-ny-11003/9rVIw0V4jVe"
"h3o5B6FXZ1s","471 Eureka Ave, Elmont, NY 11003","858000","3","Duplex","Active","https://onekeymls.com/home-details/471-eureka-ave-elmont-ny-11003/h3o5B6FXZ1s"
"3xd6YzNGd62","1424 Kiefer Ave, Elmont, NY 11003","749000","3","Single Family Residence","Active","https://onekeymls.com/home-details/1424-kiefer-ave-elmont-ny-11003/3xd6YzNGd62"
"eBIdwaqsoUz","1316 Telegram Ave, Elmont, NY 11003","699000","4","Single Family Residence","Active","https://onekeymls.com/home-details/1316-telegram-ave-elmont-ny-11003/eBIdwaqsoUz"
"6EpMIOSY6OT","49 Queens Ave, Elmont, NY 11003","615000","2","Single Family Residence","Active","https://onekeymls.com/home-details/49-queens-ave-elmont-ny-11003/6EpMIOSY6OT"
"9bBk4mXCRcF","2267 Ludlam Ave, Elmont, NY 11003","674999","3","Single Family Residence","Pending","https://onekeymls.com/home-details/2267-ludlam-ave-elmont-ny-11003/9bBk4mXCRcF"
"7lSvXQ8V7ka","44 Belmont Blvd, Elmont, NY 11003","750000","3","Single Family Residence","Active","https://onekeymls.com/home-details/44-belmont-blvd-elmont-ny-11003/7lSvXQ8V7ka"
"93ewNznUWL1","8211 262nd St, Floral Park, NY 11004","990000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/8211-262nd-st-floral-park-ny-11004/93ewNznUWL1"
"2X1ZXjN6YiS","7311 263rd St Unit B, Glen Oaks, NY 11004","419999","2","Stock Cooperative","Active","https://onekeymls.com/home-details/7311-263rd-st-unit-b-glen-oaks-ny-11004/2X1ZXjN6YiS"
"ecbspwPKRHa","8341 Little Neck Pkwy, Glen Oaks, NY 11004","1577888","5","Single Family Residence","Active","https://onekeymls.com/home-details/8341-little-neck-pkwy-glen-oaks-ny-11004/ecbspwPKRHa"
"71QALPDFKbi","25543 73rd Ave Unit B-2, Glen Oaks, NY 11004","359998","2","Stock Cooperative","Coming Soon","https://onekeymls.com/home-details/25543-73rd-ave-unit-b-2-glen-oaks-ny-11004/71QALPDFKbi"
"fYRDHJBtG43","26023 Langston Ave Unit A-2, Glen Oaks, NY 11004","249900","1","Stock Cooperative","Active","https://onekeymls.com/home-details/26023-langston-ave-unit-a-2-glen-oaks-ny-11004/fYRDHJBtG43"
"9SdXpJcomCt","26328 73rd Ave Unit 1st, Glen Oaks, NY 11004","299000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/26328-73rd-ave-unit-1st-glen-oaks-ny-11004/9SdXpJcomCt"
"hHGnNRC8SiE","26011 73rd Ave Unit E-2, Glen Oaks, NY 11004","389900","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/26011-73rd-ave-unit-e-2-glen-oaks-ny-11004/hHGnNRC8SiE"
"hYei3BqXd9K","8015 Little Neck Pkwy, Glen Oaks, NY 11004","1499000","5","Single Family Residence","Active","https://onekeymls.com/home-details/8015-little-neck-pkwy-glen-oaks-ny-11004/hYei3BqXd9K"
"rZ8vPPt6wp","26504 79th Ave, Glen Oaks, NY 11004","1888000","3","Single Family Residence","Active","https://onekeymls.com/home-details/26504-79th-ave-glen-oaks-ny-11004/rZ8vPPt6wp"
"8xaecYSjMjl","25903 81st Ave, Glen Oaks, NY 11004","2546000","6","Single Family Residence","Active","https://onekeymls.com/home-details/25903-81st-ave-glen-oaks-ny-11004/8xaecYSjMjl"
"lLuEBxwDw84","25919 80th Ave, Glen Oaks, NY 11004","790000","4","Single Family Residence","Active","https://onekeymls.com/home-details/25919-80th-ave-glen-oaks-ny-11004/lLuEBxwDw84"
"lX70hB2jH5J","7443 260th St Unit 2, Glen Oaks, NY 11004","363900","2","Stock Cooperative","Active","https://onekeymls.com/home-details/7443-260th-st-unit-2-glen-oaks-ny-11004/lX70hB2jH5J"
"jZ1bXsOFzjZ","82-09 268 Street Unit 182A, New Hyde Park, NY 11004","315000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/82-09-268-street-unit-182a-new-hyde-park-ny-11004/jZ1bXsOFzjZ"
"ixPLxdoFLdn","8350 257th St, Floral Park, NY 11004","850000","4","Single Family Residence","Active","https://onekeymls.com/home-details/8350-257th-st-floral-park-ny-11004/ixPLxdoFLdn"
"igldqRublnj","26436 Langston Ave Unit A-2, Glen Oaks, NY 11004","284900","1","Stock Cooperative","Active","https://onekeymls.com/home-details/26436-langston-ave-unit-a-2-glen-oaks-ny-11004/igldqRublnj"
"cF4RvwCUOq","26038 73rd Ave Unit B1, Glen Oaks, NY 11004","360000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/26038-73rd-ave-unit-b1-glen-oaks-ny-11004/cF4RvwCUOq"
"72OTpOxzxDP","25549 75th Ave Unit 2nd, Glen Oaks, NY 11004","378000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/25549-75th-ave-unit-2nd-glen-oaks-ny-11004/72OTpOxzxDP"
"eGbcHkLMnru","25425 75th Ave Unit 2nd, Glen Oaks, NY 11004","429900","3","Stock Cooperative","Active","https://onekeymls.com/home-details/25425-75th-ave-unit-2nd-glen-oaks-ny-11004/eGbcHkLMnru"
"55qrYk4JduN","8118 260th St, Floral Park, NY 11004","924999","4","Single Family Residence","Coming Soon","https://onekeymls.com/home-details/8118-260th-st-floral-park-ny-11004/55qrYk4JduN"
"cJiXZhNSSeM","7323 255th St Unit G-2, Glen Oaks, NY 11004","429900","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/7323-255th-st-unit-g-2-glen-oaks-ny-11004/cJiXZhNSSeM"
"3SbkA4ALxdM","26425 Langston Ave Unit A-1, Glen Oaks, NY 11004","269900","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/26425-langston-ave-unit-a-1-glen-oaks-ny-11004/3SbkA4ALxdM"
"lItENxJn1aF","8042 260th St, Glen Oaks, NY 11004","839000","4","Single Family Residence","Active","https://onekeymls.com/home-details/8042-260th-st-glen-oaks-ny-11004/lItENxJn1aF"
"amJUf5QkVoA","25404 74th Ave Unit 2nd, Glen Oaks, NY 11004","369000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/25404-74th-ave-unit-2nd-glen-oaks-ny-11004/amJUf5QkVoA"
"hD7xKrdGSXr","26306 73rd Ave Unit A-2, Glen Oaks, NY 11004","259900","1","Stock Cooperative","Active","https://onekeymls.com/home-details/26306-73rd-ave-unit-a-2-glen-oaks-ny-11004/hD7xKrdGSXr"
"ePM4cmsCSqd","25534 74th Ave Unit G-1, Glen Oaks, NY 11004","419900","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/25534-74th-ave-unit-g-1-glen-oaks-ny-11004/ePM4cmsCSqd"
"4zmkwsYWwBF","8253 266th St, Floral Park, NY 11004","799999","3","Single Family Residence","Pending","https://onekeymls.com/home-details/8253-266th-st-floral-park-ny-11004/4zmkwsYWwBF"
"ctcxMABorPF","7904 268th St, Glen Oaks, NY 11004","888000","4","Single Family Residence","Pending","https://onekeymls.com/home-details/7904-268th-st-glen-oaks-ny-11004/ctcxMABorPF"
"hd5e7j5ZKlj","6933 Little Neck Pkwy, Glen Oaks, NY 11004","1390000","5","Triplex","Active","https://onekeymls.com/home-details/6933-little-neck-pkwy-glen-oaks-ny-11004/hd5e7j5ZKlj"
"2B0JMMzdhPy","26057 75th Ave Unit 2, Glen Oaks, NY 11004","374900","2","Stock Cooperative","Active","https://onekeymls.com/home-details/26057-75th-ave-unit-2-glen-oaks-ny-11004/2B0JMMzdhPy"
"d0ygTaWV9bu","8315 264th St, Glen Oaks, NY 11004","1349900","3","Single Family Residence","Pending","https://onekeymls.com/home-details/8315-264th-st-glen-oaks-ny-11004/d0ygTaWV9bu"
"5fh2URmEtME","26910 Grand Central Pkwy Unit 30N, Floral Park, NY 11005","849000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/26910-grand-central-pkwy-unit-30n-floral-park-ny-11005/5fh2URmEtME"
"436EUtAEGQ9","26910 Grand Central Pkwy Unit 31P, Floral Park, NY 11005","370000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/26910-grand-central-pkwy-unit-31p-floral-park-ny-11005/436EUtAEGQ9"
